ec50_am,ec50_lm,efficacy,sum_nll_al,sum_nll_am,sum_nll_lm,sum_nll
0.79,1.09,0.8315,131.83832141126692,0,45.99914867121541,177.83747008248233
0.79,1.11,0.8224,136.57337983367103,0,46.04220644660353,182.61558628027456
0.79,1.13,0.811,142.15989252804093,0,46.050672610135535,188.21056513817646
0.79,1.15,0.8089,143.1885145249666,0,46.051607189167115,189.2401217141337
0.79,1.17,0.8031,146.0219898707324,0,46.05169068538986,192.07368055612227
0.79,1.19,0.7946,150.02457108141155,0,46.05170040701134,196.0762714884229
0.79,1.21,0.8032,145.9734557457615,0,46.051701776948114,192.0251575227096
0.79,1.23,0.7919,151.21348752981456,0,46.0517018540873,197.26518938390186
0.79,1.25,0.7824,154.9257862539435,0,46.05170185937099,200.9774881133145
0.79,1.27,0.7822,154.99594074783553,0,46.05170185984696,201.0476426076825
0.79,1.29,0.7791,156.0457811983479,0,46.05170185988051,202.09748305822842
0.79,1.31,0.7676,159.3985258437491,0,46.051701859880836,205.45022770362993
0.79,1.33,0.7607,161.0165478185423,0,46.05170185988091,207.06824967842323
0.79,1.35,0.7555,162.08069518726214,0,46.051701859880914,208.13239704714306
0.79,1.37,0.7514,162.86874304545174,0,46.051701859880914,208.92044490533266
0.79,1.39,0.7417,164.69781957067588,0,46.051701859880914,210.7495214305568
0.79,1.41,0.736,165.79916181107356,0,46.051701859880914,211.85086367095448
0.79,1.43,0.7375,165.50616360408222,0,46.051701859880914,211.55786546396314
0.79,1.45,0.7261,167.79774253665585,0,46.051701859880914,213.84944439653677
0.79,1.47,0.7275,167.50806059712886,0,46.051701859880914,213.55976245700978
0.79,1.49,0.7286,167.28209888134137,0,46.051701859880914,213.3338007412223
0.79,1.51,0.7277,167.4668689314613,0,46.051701859880914,213.51857079134223
0.79,1.53,0.7194,169.21626163731523,0,46.051701859880914,215.26796349719615
0.79,1.55,0.7099,171.31451307520618,0,46.051701859880914,217.3662149350871
0.79,1.57,0.7067,172.04208335193314,0,46.051701859880914,218.09378521181407
0.79,1.59,0.6999,173.616896230033,0,46.051701859880914,219.66859808991393
0.79,1.61,0.7028,172.94099536727435,0,46.051701859880914,218.99269722715528
0.79,1.63,0.702,173.12686852294513,0,46.051701859880914,219.17857038282605
0.79,1.65,0.7005,173.47659234378241,0,46.051701859880914,219.52829420366334
0.79,1.6700000000000002,0.6939,175.03010518557755,0,46.051701859880914,221.08180704545848
0.79,1.69,0.693,175.2432090248452,0,46.051701859880914,221.29491088472614
0.79,1.71,0.6964,174.43936765661525,0,46.051701859880914,220.49106951649617
0.79,1.73,0.6886,176.28616444819966,0,46.051701859880914,222.33786630808058
0.79,1.75,0.6971,174.27438406303983,0,46.051701859880914,220.32608592292075
0.79,1.77,0.6963,174.46295389014517,0,46.051701859880914,220.5146557500261
0.79,1.79,0.6902,175.90690925290244,0,46.051701859880914,221.95861111278336
0.79,1.81,0.6858,176.94863688176184,0,46.051701859880914,223.00033874164276
0.79,1.83,0.69,175.95432750603996,0,46.051701859880914,222.00602936592088
0.79,1.85,0.692,175.4801644984302,0,46.051701859880914,221.53186635831113
0.79,1.87,0.6925,175.3616682564734,0,46.051701859880914,221.41337011635432
0.79,1.89,0.6818,177.88907154963223,0,46.051701859880914,223.94077340951316
0.79,1.91,0.6827,177.67831686834828,0,46.051701859880914,223.7300187282292
0.79,1.93,0.6831,177.58447165347542,0,46.051701859880914,223.63617351335634
0.79,1.95,0.6832,177.56099432650365,0,46.051701859880914,223.61269618638457
0.79,1.97,0.6839,177.3964828140004,0,46.051701859880914,223.44818467388131
0.79,1.99,0.6823,177.77205562840928,0,46.051701859880914,223.8237574882902
0.81,0.01,0.999,118.91356179580549,0,13.260944151007077,132.17450594681256
0.81,0.03,0.9978,99.85413133604075,0,13.029396893370077,112.88352822941083
0.81,0.05,0.9977,98.7954195694269,0,11.565804985874385,110.36122455530128
0.81,0.0699999999999999,0.9981,103.37193380481251,0,11.916006426566033,115.28794023137854
0.81,0.09,0.998,102.1367342253789,0,10.576720324925896,112.7134545503048
0.81,0.11,0.9971,93.32005984510249,0,11.565804985874385,104.88586483097687
0.81,0.13,0.9974,95.89372693315106,0,11.482039612947993,107.37576654609904
0.81,0.15,0.9977,98.7954195694269,0,10.441410406619562,109.23682997604647
0.81,0.17,0.9973,95.00450762937052,0,9.819058718414354,104.82356634778488
0.81,0.19,0.9967,90.20843835553514,0,9.324653590437276,99.53309194597242
0.81,0.21,0.9961,85.65238403815427,0,8.233588160653781,93.88597219880805
0.81,0.23,0.9955,81.0925070349098,0,7.643331168081065,88.73583820299086
0.81,0.25,0.9945,74.46388532042644,0,7.7472226526106445,82.21110797303709
0.81,0.27,0.9938,70.59708893262419,0,6.465813919794266,77.06290285241846
0.81,0.29,0.9932,67.69159520976984,0,5.956231934021601,73.64782714379145
0.81,0.31,0.9927,65.51103256287746,0,5.424036099913376,70.93506866279084
0.81,0.33,0.9913,60.33507136912778,0,5.263984449724628,65.5990558188524
0.81,0.35,0.9897,55.69029698055989,0,4.696881338162453,60.38717831872235
0.81,0.37,0.989,53.98357864304437,0,4.274108552164812,58.25768719520918
0.81,0.39,0.9871,50.119788886872584,0,3.820937302885749,53.94072618975834
0.81,0.41,0.9868,49.59688492565595,0,3.5240142915313464,53.120899217187294
0.81,0.43,0.9832,44.71995159966708,0,3.3597461185118833,48.07969771817896
0.81,0.45,0.9841,45.72832030048938,0,3.2821051222395514,49.01042542272893
0.81,0.47,0.9802,42.13581273548545,0,3.2384110049029022,45.37422374038835
0.81,0.49,0.98,42.000098660866094,0,3.3322687302246354,45.33236739109073
0.81,0.51,0.9775,40.62211239063909,0,3.4578853070057534,44.07999769764484
0.81,0.53,0.9696,39.17467331968275,0,3.5630884500976765,42.73776176978043
0.81,0.55,0.968,39.27818563443228,0,3.905083889018554,43.18326952345084
0.81,0.5700000000000001,0.9655,39.64395974206804,0,4.12903729128181,43.77299703334985
0.81,0.59,0.9588,41.63229954355274,0,4.49214635595868,46.12444589951142
0.81,0.61,0.9612,40.770518234975505,0,5.115990140519096,45.8865083754946
0.81,0.63,0.9579,41.9934641631098,0,6.3387523822026495,48.33221654531245
0.81,0.65,0.9516,45.02656721686195,0,6.811328575004785,51.837895791866735
0.81,0.67,0.9462,48.22213393665886,0,8.022769091732203,56.24490302839106
0.81,0.6900000000000001,0.9458,48.4776329787713,0,8.753027153819207,57.2306601325905
0.81,0.7100000000000001,0.9376,54.205471915839546,0,9.910749226922151,64.1162211427617
0.81,0.73,0.9373,54.43117635261075,0,11.09993414659781,65.53111049920855
0.81,0.75,0.932,58.57687832986248,0,12.500967794778603,71.07784612464108
0.81,0.77,0.9259,63.531648460648015,0,14.133178056096643,77.66482651674465
0.81,0.79,0.9198,67.7287425157969,0,15.65865685092346,83.38739936672036
0.81,0.81,0.9164,69.69149067652545,0,16.74517390873733,86.43666458526278
0.81,0.8300000000000001,0.9032,78.16933302256757,0,19.179983720882156,97.34931674344972
0.81,0.85,0.8983,81.83482633324594,0,21.774335612110196,103.60916194535613
0.81,0.87,0.8952,84.28741199420422,0,23.746815908189298,108.03422790239352
0.81,0.89,0.8915,87.34050215344622,0,26.659107526879417,113.99960968032565
0.81,0.91,0.8825,95.24398555716051,0,28.057413483798296,123.30139904095881
0.81,0.93,0.8752,101.80213595890326,0,30.859324305481433,132.6614602643847
0.81,0.95,0.8678,107.935648281751,0,33.54483263962285,141.48048092137384
0.81,0.97,0.8584,115.2269124723488,0,36.2593848685859,151.4862973409347
0.81,0.99,0.8549,117.7785118001149,0,38.337315373504865,156.11582717361978
0.81,1.01,0.8487,121.83084925710273,0,41.93488228991016,163.76573154701288
0.81,1.03,0.842,125.82025091503245,0,43.325788788173384,169.14603970320582
0.81,1.05,0.8384,127.92197868704552,0,45.13444734498626,173.0564260320318
0.81,1.07,0.8252,135.1664084717709,0,45.7215534368408,180.8879619086117
0.81,1.09,0.82,137.75877353567535,0,45.99914867121541,183.75792220689075
0.81,1.11,0.8083,143.48248480574884,0,46.04220644660353,189.52469125235237
0.81,1.13,0.8019,146.60278459901826,0,46.050672610135535,192.6534572091538
0.81,1.15,0.7964,149.20483970651253,0,46.051607189167115,195.25644689567963
0.81,1.17,0.7939,150.33779042206578,0,46.05169068538986,196.38948110745565
0.81,1.19,0.7831,154.67781127967726,0,46.05170040701134,200.7295116866886
0.81,1.21,0.7714,158.3814593810273,0,46.051701776948114,204.4331611579754
0.81,1.23,0.7655,159.92125370715425,0,46.0517018540873,205.97295556124155
0.81,1.25,0.7717,158.29730486925857,0,46.05170185937099,204.34900672862955
0.81,1.27,0.7586,161.45847974862255,0,46.05170185984696,207.5101816084695
0.81,1.29,0.7618,160.77681352994037,0,46.05170185988051,206.8285153898209
0.81,1.31,0.757,161.7834311436506,0,46.051701859880836,207.83513300353144
0.81,1.33,0.745,164.07281581615172,0,46.05170185988091,210.1245176760326
0.81,1.35,0.7403,164.96543521717805,0,46.051701859880914,211.01713707705898
0.81,1.37,0.725,168.0269930167681,0,46.051701859880914,214.07869487664902
0.81,1.39,0.7293,167.1390586471758,0,46.051701859880914,213.19076050705672
0.81,1.41,0.7222,168.6170274680058,0,46.051701859880914,214.66872932788672
0.81,1.43,0.7209,168.89411025518928,0,46.051701859880914,214.9458121150702
0.81,1.45,0.7067,172.04208335193314,0,46.051701859880914,218.09378521181407
0.81,1.47,0.7098,171.3371022036655,0,46.051701859880914,217.38880406354642
0.81,1.49,0.7087,171.5862224229983,0,46.051701859880914,217.63792428287923
0.81,1.51,0.7069,171.99633300724858,0,46.051701859880914,218.0480348671295
0.81,1.53,0.6952,174.7226591647764,0,46.051701859880914,220.7743610246573
0.81,1.55,0.6979,174.08610797608287,0,46.051701859880914,220.1378098359638
0.81,1.57,0.6865,176.78324203035402,0,46.051701859880914,222.83494389023494
0.81,1.59,0.6874,176.57034808203926,0,46.051701859880914,222.62204994192018
0.81,1.61,0.6901,175.93061857944963,0,46.051701859880914,221.98232043933055
0.81,1.63,0.6918,175.52757124267646,0,46.051701859880914,221.57927310255738
0.81,1.65,0.6805,178.19242696624084,0,46.051701859880914,224.24412882612177
0.81,1.6700000000000002,0.6898,176.00174383303627,0,46.051701859880914,222.0534456929172
0.81,1.69,0.675,179.45860889414774,0,46.051701859880914,225.51031075402867
0.81,1.71,0.6738,179.730589788174,0,46.051701859880914,225.78229164805492
0.81,1.73,0.6767,179.0705453124473,0,46.051701859880914,225.12224717232823
0.81,1.75,0.6695,180.6914670664517,0,46.051701859880914,226.74316892633263
0.81,1.77,0.6755,179.34480265499175,0,46.051701859880914,225.39650451487267
0.81,1.79,0.668,181.02165444160335,0,46.051701859880914,227.07335630148427
0.81,1.81,0.6665,181.34939220195884,0,46.051701859880914,227.40109406183976
0.81,1.83,0.66,182.74564001117196,0,46.051701859880914,228.79734187105288
0.81,1.85,0.6679,181.04357838953985,0,46.051701859880914,227.09528024942077
0.81,1.87,0.6664,181.37115774808203,0,46.051701859880914,227.42285960796295
0.81,1.89,0.6647,181.73965858640872,0,46.051701859880914,227.79136044628964
0.81,1.91,0.6628,182.1483814911393,0,46.051701859880914,228.20008335102023
0.81,1.93,0.6615,182.42635548877936,0,46.051701859880914,228.4780573486603
0.81,1.95,0.6592,182.91537233015623,0,46.051701859880914,228.96707419003715
0.81,1.97,0.6606,182.61809820307403,0,46.051701859880914,228.66980006295495
0.81,1.99,0.6657,181.52323444126023,0,46.051701859880914,227.57493630114115
0.8300000000000001,0.01,0.9989,116.6552468154434,0,13.260944151007077,129.91619096645047
0.8300000000000001,0.03,0.9984,107.5393148071887,0,13.029396893370077,120.56871170055878
0.8300000000000001,0.05,0.998,102.1367342253789,0,11.565804985874385,113.70253921125328
0.8300000000000001,0.0699999999999999,0.9977,98.7954195694269,0,11.916006426566033,110.71142599599293
0.8300000000000001,0.09,0.9976,97.78526669680647,0,10.576720324925896,108.36198702173238
0.8300000000000001,0.11,0.9972,94.14791707782173,0,11.565804985874385,105.71372206369611
0.8300000000000001,0.13,0.9971,93.32005984510249,0,11.482039612947993,104.80209945805049
0.8300000000000001,0.15,0.9978,99.85413133604075,0,10.441410406619562,110.29554174266032
0.8300000000000001,0.17,0.9959,84.10853016008018,0,9.819058718414354,93.92758887849453
0.8300000000000001,0.19,0.9965,88.70423195962536,0,9.324653590437276,98.02888555006264
0.8300000000000001,0.21,0.9956,81.83133777066256,0,8.233588160653781,90.06492593131634
0.8300000000000001,0.23,0.9952,78.95562565251271,0,7.643331168081065,86.59895682059377
0.8300000000000001,0.25,0.9954,80.36642491927005,0,7.7472226526106445,88.11364757188069
0.8300000000000001,0.27,0.9936,69.59041823136064,0,6.465813919794266,76.05623215115492
0.8300000000000001,0.29,0.9925,64.69290947047458,0,5.956231934021601,70.64914140449618
0.8300000000000001,0.31,0.9916,61.34382881732003,0,5.424036099913376,66.76786491723341
0.8300000000000001,0.33,0.9888,53.52676859750312,0,5.263984449724628,58.79075304722775
0.8300000000000001,0.35,0.9906,58.16147048388719,0,4.696881338162453,62.85835182204965
0.8300000000000001,0.37,0.9861,48.45605270392275,0,4.274108552164812,52.73016125608756
0.8300000000000001,0.39,0.9863,48.77112074575448,0,3.820937302885749,52.592058048640226
0.8300000000000001,0.41,0.9866,49.25988799549311,0,3.5240142915313464,52.78390228702445
0.8300000000000001,0.43,0.9821,43.64392439421651,0,3.3597461185118833,47.0036705127284
0.8300000000000001,0.45,0.9803,42.20521550914144,0,3.2821051222395514,45.48732063138099
0.8300000000000001,0.47,0.9774,40.57823917378985,0,3.2384110049029022,43.81665017869275
0.8300000000000001,0.49,0.9766,40.25537186911015,0,3.3322687302246354,43.58764059933478
0.8300000000000001,0.51,0.9737,39.462999453524965,0,3.4578853070057534,42.92088476053072
0.8300000000000001,0.53,0.9701,39.165253974140086,0,3.5630884500976765,42.72834242423776
0.8300000000000001,0.55,0.9666,39.45414861159394,0,3.905083889018554,43.3592325006125
0.8300000000000001,0.5700000000000001,0.9637,40.044830062018605,0,4.12903729128181,44.173867353300416
0.8300000000000001,0.59,0.9603,41.07576311688886,0,4.49214635595868,45.56790947284754
0.8300000000000001,0.61,0.9573,42.245086180343606,0,5.115990140519096,47.3610763208627
0.8300000000000001,0.63,0.9506,45.58063837258207,0,6.3387523822026495,51.91939075478472
0.8300000000000001,0.65,0.9508,45.46837585123007,0,6.811328575004785,52.27970442623486
0.8300000000000001,0.67,0.946,48.349579955414775,0,8.022769091732203,56.372349047146976
0.8300000000000001,0.6900000000000001,0.9418,51.16027421739206,0,8.753027153819207,59.91330137121126
0.8300000000000001,0.7100000000000001,0.9383,53.682916808643625,0,9.910749226922151,63.593666035565775
0.8300000000000001,0.73,0.9308,59.55038974902374,0,11.09993414659781,70.65032389562155
0.8300000000000001,0.75,0.9263,63.21499037039367,0,12.500967794778603,75.71595816517228
0.8300000000000001,0.77,0.9206,67.2473984592016,0,14.133178056096643,81.38057651529824
0.8300000000000001,0.79,0.9192,68.08172434674812,0,15.65865685092346,83.74038119767158
0.8300000000000001,0.81,0.9062,76.06086576773761,0,16.74517390873733,92.80603967647494
0.8300000000000001,0.8300000000000001,0.8985,81.68005271671092,0,19.179983720882156,100.86003643759307
0.8300000000000001,0.85,0.8973,82.61506230948194,0,21.774335612110196,104.38939792159213
0.8300000000000001,0.87,0.8876,90.69354202228371,0,23.746815908189298,114.440357930473
0.8300000000000001,0.89,0.8861,92.01554058396103,0,26.659107526879417,118.67464811084045
0.8300000000000001,0.91,0.875,101.97653401647213,0,28.057413483798296,130.03394750027041
0.8300000000000001,0.93,0.8689,107.05902768190121,0,30.859324305481433,137.91835198738264
0.8300000000000001,0.95,0.8598,114.16675533191395,0,33.54483263962285,147.7115879715368
0.8300000000000001,0.97,0.8589,114.85021105744856,0,36.2593848685859,151.10959592603444
0.8300000000000001,0.99,0.8443,124.4673167553897,0,38.337315373504865,162.80463212889458
0.8300000000000001,1.01,0.842,125.82025091503245,0,41.93488228991016,167.7551332049426
0.8300000000000001,1.03,0.8283,133.56135872570854,0,43.325788788173384,176.88714751388193
0.8300000000000001,1.05,0.8256,134.96246611839464,0,45.13444734498626,180.0969134633809
0.8300000000000001,1.07,0.8098,142.74758091146265,0,45.7215534368408,188.46913434830344
0.8300000000000001,1.09,0.8085,143.38449676653266,0,45.99914867121541,189.38364543774807
0.8300000000000001,1.11,0.7964,149.20483970651253,0,46.04220644660353,195.24704615311606
0.8300000000000001,1.13,0.7986,148.17882560013993,0,46.050672610135535,194.22949821027547
0.8300000000000001,1.15,0.7881,152.78983879952654,0,46.051607189167115,198.84144598869364
0.8300000000000001,1.17,0.7784,156.27357275959847,0,46.05169068538986,202.3252634449883
0.8300000000000001,1.19,0.7743,157.54481365678316,0,46.05170040701134,203.5965140637945
0.8300000000000001,1.21,0.7652,159.9936641378884,0,46.051701776948114,206.0453659148365
0.8300000000000001,1.23,0.7548,162.21741593712662,0,46.0517018540873,208.26911779121392
0.8300000000000001,1.25,0.7528,162.6026251546573,0,46.05170185937099,208.6543270140283
0.8300000000000001,1.27,0.7359,165.818781912062,0,46.05170185984696,211.87048377190897
0.8300000000000001,1.29,0.7415,164.7359483601235,0,46.05170185988051,210.78765022000402
0.8300000000000001,1.31,0.7336,166.27313945330272,0,46.051701859880836,212.32484131318355
0.8300000000000001,1.33,0.7353,165.93673515210537,0,46.05170185988091,211.98843701198626
0.8300000000000001,1.35,0.7285,167.3025810245177,0,46.051701859880914,213.35428288439863
0.8300000000000001,1.37,0.7204,169.0012049663667,0,46.051701859880914,215.05290682624764
0.8300000000000001,1.39,0.714,170.39706706272537,0,46.051701859880914,216.4487689226063
0.8300000000000001,1.41,0.706,172.20248824793188,0,46.051701859880914,218.2541901078128
0.8300000000000001,1.43,0.699,173.8277628116321,0,46.051701859880914,219.87946467151303
0.8300000000000001,1.45,0.7062,172.15661441794236,0,46.051701859880914,218.2083162778233
0.8300000000000001,1.47,0.6941,174.98277445755335,0,46.051701859880914,221.03447631743427
0.8300000000000001,1.49,0.6996,173.68713170319222,0,46.051701859880914,219.73883356307314
0.8300000000000001,1.51,0.6762,179.1850091243788,0,46.051701859880914,225.23671098425973
0.8300000000000001,1.53,0.6777,178.84082782476065,0,46.051701859880914,224.89252968464157
0.8300000000000001,1.55,0.6803,178.23897590779995,0,46.051701859880914,224.29067776768088
0.8300000000000001,1.57,0.6809,178.09922952998755,0,46.051701859880914,224.15093138986848
0.8300000000000001,1.59,0.6657,181.52323444126023,0,46.051701859880914,227.57493630114115
0.8300000000000001,1.61,0.6657,181.52323444126023,0,46.051701859880914,227.57493630114115
0.8300000000000001,1.63,0.6614,182.44768714852162,0,46.051701859880914,228.49938900840255
0.8300000000000001,1.65,0.6657,181.52323444126023,0,46.051701859880914,227.57493630114115
0.8300000000000001,1.6700000000000002,0.6583,183.1059253751235,0,46.051701859880914,229.1576272350044
0.8300000000000001,1.69,0.6645,181.78283093057001,0,46.051701859880914,227.83453279045094
0.8300000000000001,1.71,0.6563,183.52815739904324,0,46.051701859880914,229.57985925892416
0.8300000000000001,1.73,0.6547,183.8650679729549,0,46.051701859880914,229.91676983283583
0.8300000000000001,1.75,0.6563,183.52815739904324,0,46.051701859880914,229.57985925892416
0.8300000000000001,1.77,0.6589,182.97893398100683,0,46.051701859880914,229.03063584088775
0.8300000000000001,1.79,0.6513,184.57989138999642,0,46.051701859880914,230.63159324987734
0.8300000000000001,1.81,0.6518,184.47478899128677,0,46.051701859880914,230.5264908511677
0.8300000000000001,1.83,0.6439,186.1408373616376,0,46.051701859880914,232.19253922151853
0.8300000000000001,1.85,0.6577,183.23275507185062,0,46.051701859880914,229.28445693173154
0.8300000000000001,1.87,0.6479,185.29536145695695,0,46.051701859880914,231.34706331683788
0.8300000000000001,1.89,0.6442,186.07722956338588,0,46.051701859880914,232.1289314232668
0.8300000000000001,1.91,0.6482,185.23214592595622,0,46.051701859880914,231.28384778583714
0.8300000000000001,1.93,0.645,185.9077800858681,0,46.051701859880914,231.95948194574902
0.8300000000000001,1.95,0.6402,186.92850769407704,0,46.051701859880914,232.98020955395796
0.8300000000000001,1.97,0.6502,184.811179828949,0,46.051701859880914,230.86288168882993
0.8300000000000001,1.99,0.6409,186.77901722507744,0,46.051701859880914,232.83071908495836
0.85,0.01,0.9984,107.5393148071887,0,13.260944151007077,120.80025895819578
0.85,0.03,0.9973,95.00450762937052,0,13.029396893370077,108.0339045227406
0.85,0.05,0.9981,103.37193380481251,0,11.565804985874385,114.9377387906869
0.85,0.0699999999999999,0.9987,112.60746886557615,0,11.916006426566033,124.52347529214218
0.85,0.09,0.9981,103.37193380481251,0,10.576720324925896,113.94865412973842
0.85,0.11,0.9981,103.37193380481251,0,11.565804985874385,114.9377387906869
0.85,0.13,0.9977,98.7954195694269,0,11.482039612947993,110.27745918237488
0.85,0.15,0.9966,89.45608347087834,0,10.441410406619562,99.89749387749791
0.85,0.17,0.9973,95.00450762937052,0,9.819058718414354,104.82356634778488
0.85,0.19,0.9962,86.42287577270113,0,9.324653590437276,95.74752936313841
0.85,0.21,0.9962,86.42287577270113,0,8.233588160653781,94.65646393335491
0.85,0.23,0.9954,80.36642491927005,0,7.643331168081065,88.00975608735111
0.85,0.25,0.9946,75.06455483182084,0,7.7472226526106445,82.81177748443149
0.85,0.27,0.9947,75.67838017189904,0,6.465813919794266,82.14419409169331
0.85,0.29,0.9933,68.15268546404354,0,5.956231934021601,74.10891739806515
0.85,0.31,0.9904,57.58284089920876,0,5.424036099913376,63.00687699912214
0.85,0.33,0.9896,55.43568597249762,0,5.263984449724628,60.699670422222255
0.85,0.35,0.9904,57.58284089920876,0,4.696881338162453,62.27972223737122
0.85,0.37,0.9863,48.77112074575448,0,4.274108552164812,53.04522929791929
0.85,0.39,0.9855,47.55993922465776,0,3.820937302885749,51.380876527543506
0.85,0.41,0.9823,43.82763732628111,0,3.5240142915313464,47.35165161781246
0.85,0.43,0.9812,42.87813315978953,0,3.3597461185118833,46.23787927830141
0.85,0.45,0.9785,41.10625140625045,0,3.2821051222395514,44.38835652849
0.85,0.47,0.9782,40.95213356459995,0,3.2384110049029022,44.19054456950285
0.85,0.49,0.9723,39.266158659562784,0,3.3322687302246354,42.59842738978742
0.85,0.51,0.9713,39.19043929857104,0,3.4578853070057534,42.648324605576796
0.85,0.53,0.9721,39.2468509143881,0,3.5630884500976765,42.80993936448577
0.85,0.55,0.9684,39.24219211025383,0,3.905083889018554,43.14727599927239
0.85,0.5700000000000001,0.9643,39.89927147149484,0,4.12903729128181,44.02830876277665
0.85,0.59,0.9598,41.25478291610391,0,4.49214635595868,45.746929272062594
0.85,0.61,0.9562,42.72808241031104,0,5.115990140519096,47.844072550830134
0.85,0.63,0.952,44.810084781086935,0,6.3387523822026495,51.148837163289585
0.85,0.65,0.945,48.99583535048559,0,6.811328575004785,55.80716392549038
0.85,0.67,0.9433,50.127921676017515,0,8.022769091732203,58.150690767749715
0.85,0.6900000000000001,0.9318,58.73844791655563,0,8.753027153819207,67.49147507037483
0.85,0.7100000000000001,0.9333,57.534576914986005,0,9.910749226922151,67.44532614190815
0.85,0.73,0.9267,62.895304763619095,0,11.09993414659781,73.9952389102169
0.85,0.75,0.9207,67.18616766636647,0,12.500967794778603,79.68713546114508
0.85,0.77,0.917,69.34762325614359,0,14.133178056096643,83.48080131224023
0.85,0.79,0.9087,74.38654006137183,0,15.65865685092346,90.0451969122953
0.85,0.81,0.9029,78.3859855686004,0,16.74517390873733,95.13115947733773
0.85,0.8300000000000001,0.8949,84.52998247264027,0,19.179983720882156,103.70996619352243
0.85,0.85,0.8887,89.73488389910973,0,21.774335612110196,111.50921951121992
0.85,0.87,0.8903,88.35827348667995,0,23.746815908189298,112.10508939486925
0.85,0.89,0.877,100.2129395195423,0,26.659107526879417,126.87204704642173
0.85,0.91,0.8717,104.78078490888187,0,28.057413483798296,132.83819839268017
0.85,0.93,0.8619,112.55231261106343,0,30.859324305481433,143.41163691654486
0.85,0.95,0.849,121.64655860868136,0,33.54483263962285,155.1913912483042
0.85,0.97,0.8463,123.28064282752857,0,36.2593848685859,159.54002769611446
0.85,0.99,0.8412,126.28897758000441,0,38.337315373504865,164.62629295350928
0.85,1.01,0.8292,133.08384784431607,0,41.93488228991016,175.01873013422625
0.85,1.03,0.8176,138.93436866041333,0,43.325788788173384,182.2601574485867
0.85,1.05,0.812,141.67047395648868,0,45.13444734498626,186.80492130147493
0.85,1.07,0.8065,144.36394734795746,0,45.7215534368408,190.08550078479826
0.85,1.09,0.8006,147.22792303984994,0,45.99914867121541,193.22707171106535
0.85,1.11,0.7922,151.0840397664536,0,46.04220644660353,197.12624621305713
0.85,1.13,0.7759,157.06120117718783,0,46.050672610135535,203.11187378732336
0.85,1.15,0.7806,155.54639661620774,0,46.051607189167115,201.59800380537484
0.85,1.17,0.7631,160.48524439035614,0,46.05169068538986,206.536935075746
0.85,1.19,0.7613,160.88654301702664,0,46.05170040701134,206.93824342403798
0.85,1.21,0.7506,163.01993169839616,0,46.051701776948114,209.07163347534427
0.85,1.23,0.7487,163.3774807750265,0,46.0517018540873,209.4291826291138
0.85,1.25,0.7442,164.22370983553864,0,46.05170185937099,210.27541169490962
0.85,1.27,0.7292,167.15945711640114,0,46.05170185984696,213.2111589762481
0.85,1.29,0.7352,165.95643304247469,0,46.05170185988051,212.0081349023552
0.85,1.31,0.7139,170.41923562754346,0,46.051701859880836,216.4709374874243
0.85,1.33,0.7076,171.83649077973308,0,46.05170185988091,217.88819263961398
0.85,1.35,0.7005,173.47659234378241,0,46.051701859880914,219.52829420366334
0.85,1.37,0.7066,172.06497189138386,0,46.051701859880914,218.11667375126478
0.85,1.39,0.7002,173.54671599238264,0,46.051701859880914,219.59841785226357
0.85,1.41,0.6921,175.4564627411939,0,46.051701859880914,221.5081646010748
0.85,1.43,0.6902,175.90690925290244,0,46.051701859880914,221.95861111278336
0.85,1.45,0.6807,178.14584464721838,0,46.051701859880914,224.1975465070993
0.85,1.47,0.6794,178.44801799919455,0,46.051701859880914,224.49971985907547
0.85,1.49,0.6769,179.02468519348602,0,46.051701859880914,225.07638705336694
0.85,1.51,0.6709,180.38098662744417,0,46.051701859880914,226.4326884873251
0.85,1.53,0.6697,180.64725069078017,0,46.051701859880914,226.6989525506611
0.85,1.55,0.6594,182.87297202496313,0,46.051701859880914,228.92467388484405
0.85,1.57,0.6439,186.1408373616376,0,46.051701859880914,232.19253922151853
0.85,1.59,0.6538,184.05436603730163,0,46.051701859880914,230.10606789718256
0.85,1.61,0.6429,186.35312950648836,0,46.051701859880914,232.40483136636928
0.85,1.63,0.6424,186.45943475468684,0,46.051701859880914,232.51113661456776
0.85,1.65,0.6464,185.61180016094684,0,46.051701859880914,231.66350202082776
0.85,1.6700000000000002,0.6441,186.09842817803565,0,46.051701859880914,232.15013003791657
0.85,1.69,0.6477,185.33751750421013,0,46.051701859880914,231.38921936409105
0.85,1.71,0.6413,186.69369558126448,0,46.051701859880914,232.7453974411454
0.85,1.73,0.6381,187.37834581837097,0,46.051701859880914,233.4300476782519
0.85,1.75,0.6398,187.01403303652145,0,46.051701859880914,233.06573489640238
0.85,1.77,0.6264,189.90645119458762,0,46.051701859880914,235.95815305446854
0.85,1.79,0.6282,189.5184743117939,0,46.051701859880914,235.57017617167483
0.85,1.81,0.6318,188.7385876799721,0,46.051701859880914,234.79028953985303
0.85,1.83,0.6403,186.9071379982044,0,46.051701859880914,232.95883985808533
0.85,1.85,0.6276,189.64805876892098,0,46.051701859880914,235.6997606288019
0.85,1.87,0.625,190.2060158180262,0,46.051701859880914,236.25771767790712
0.85,1.89,0.6283,189.49685751541116,0,46.051701859880914,235.5485593752921
0.85,1.91,0.6294,189.25879733552634,0,46.051701859880914,235.31049919540726
